coin,current_price,1h,price_change_percentage_24h,7d,total_volume,market_cap,date,liquidity_ratio,volatility_range,price_change_ratio,cap_per_supply,liquidity_level
NEM,0.097812627388,0.003,-0.004,-0.027,12854080.0,880846859.0,2022-03-17,0.014592865795755763,0,-0.04089451543033322,0,Low
Mina Protocol,2.02,-0.013,0.118,0.068,132755480.0,851729245.0,2022-03-17,0.15586582329928098,0,0.05841584158415841,0,High
Curve DAO Token,2.13,-0.002,0.0559999999999999,-0.011,162949799.0,838186885.0,2022-03-17,0.19440747870923797,0,0.026291079812206526,0,High
Oasis Network,0.228057,0.002,0.002,-0.047,46311590.0,795948991.0,2022-03-17,0.058184117982002695,0,0.00876973739021385,0,Medium
Secret,4.73,0.004,0.0279999999999999,-0.002,7931935.0,784928146.0,2022-03-17,0.01010530077233337,0,0.0059196617336152,0,Low
LINK,131.31,0.001,0.017,0.022,2027017.0,784870999.0,2022-03-17,0.0025826116681373266,0,0.00012946462569492041,0,Low
cUSDT,0.021768404499,0.0,0.0,0.0,5320.09,775840943.0,2022-03-17,6.857191603511443e-06,0,0.0,0,Low
Compound,115.17,0.001,0.051,0.045,55258209.0,766476634.0,2022-03-17,0.07209379457743521,0,0.0004428236519927064,0,High
Anchor Protocol,2.85,-0.005,-0.083,-0.335,77859396.0,754479150.0,2022-03-17,0.10319621953767709,0,-0.02912280701754386,0,High
Decred,52.84,-0.012,-0.07,-0.059,10725860.0,732991389.0,2022-03-17,0.014632995913680509,0,-0.0013247539742619228,0,Low
IoTeX,0.077158067035,-0.015,0.0069999999999999,0.0579999999999999,53815127.0,732645462.0,2022-03-17,0.07345316362581933,0,0.09072285334499891,0,High
Holo,0.004092449012,0.002,-0.013,-0.026,45825585.0,726741711.0,2022-03-17,0.06305621970829743,0,-3.1765820323921,0,High
Bitkub Coin,7.93,-0.002,0.004,-0.045,2877708.0,703620569.0,2022-03-17,0.004089857697153251,0,0.0005044136191677175,0,Low
yearn.finance,19370.21,-0.004,0.02,-0.049,79795044.0,691957768.0,2022-03-17,0.11531779494380935,0,1.0325133284564287e-06,0,High
Neutrino USD,1.0,-0.001,-0.003,0.008,6067663.0,685994297.0,2022-03-17,0.008845063328565834,0,-0.003,0,Low
Nexus Mutual,95.18,0.006,0.03,0.035,21594.97,655250086.0,2022-03-17,3.295683657491348e-05,0,0.0003151922672830426,0,Low
XDC Network,0.052299016906,0.012,0.034,-0.0559999999999999,9542402.0,644478092.0,2022-03-17,0.014806402449441213,0,0.6501078225066856,0,Low
Smooth Love Potion,0.017171858167,0.003,0.038,-0.064,237291070.0,642859351.0,2022-03-17,0.3691181743423065,0,2.2129230063771703,0,High
WAX,0.276858,0.001,0.01,-0.04,20480550.0,626238810.0,2022-03-17,0.03270405741860681,0,0.03611959921692709,0,Medium
Qtum,5.97,0.003,0.003,-0.013,61604038.0,621303049.0,2022-03-17,0.0991529626309624,0,0.0005025125628140704,0,High
Sushi,3.21,0.012,0.0279999999999999,0.009,138705772.0,618121984.0,2022-03-17,0.22439870380018712,0,0.008722741433021776,0,High
PAX Gold,1946.03,-0.002,0.005,-0.024,22038867.0,617755161.0,2022-03-17,0.03567573108466511,0,2.5693334635128955e-06,0,Medium
1inch,1.49,0.008,-0.003,0.087,64145152.0,617505356.0,2022-03-17,0.10387788765997359,0,-0.0020134228187919465,0,High
renBTC,40854.63,0.002,0.009,-0.026,10275356.0,613544826.0,2022-03-17,0.016747522861516234,0,2.2029326908602524e-07,0,Medium
Livepeer,24.57,0.013,0.032,-0.023,11245178.0,612934461.0,2022-03-17,0.018346460699327525,0,0.0013024013024013025,0,Medium
Marinade staked SOL,93.71,0.013,0.0579999999999999,0.027,14128670.0,607857600.0,2022-03-17,0.02324338792506666,0,0.0006189307437840135,0,Medium
Bancor Network Token,2.32,0.005,0.013,0.011,18087546.0,595471450.0,2022-03-17,0.030375169120198792,0,0.005603448275862069,0,Medium
Ankr,0.072733294373,0.001,0.0069999999999999,-0.05,21277459.0,594634282.0,2022-03-17,0.035782429039299825,0,0.09624203138801363,0,Medium
Pocket Network,0.697976,-0.003,-0.0,-0.079,1086957.0,587728129.0,2022-03-17,0.0018494214354678267,0,-0.0,0,Low
Zilliqa,0.041562864374,0.002,0.013,0.001,30167523.0,585253625.0,2022-03-17,0.05154606774114385,0,0.312779212785254,0,Medium
OMG Network,4.13,0.003,0.005,0.037,75465179.0,579014475.0,2022-03-17,0.13033383837252083,0,0.0012106537530266344,0,High
Gnosis,306.2,0.001,0.025,-0.025,1192417.0,571602114.0,2022-03-17,0.002086096203626007,0,8.164598301763554e-05,0,Low
Render Token,2.46,0.001,0.011,-0.073,19940200.0,568806275.0,2022-03-17,0.03505622366771534,0,0.004471544715447155,0,Medium
Fei USD,1.0,0.002,0.003,0.009,6008234.0,560856126.0,2022-03-17,0.010712611882926996,0,0.003,0,Low
ICON,0.745261,0.002,-0.011,-0.102,27185040.0,547848667.0,2022-03-17,0.04962144044059525,0,-0.014759929742734424,0,Medium
SafeMoon,0.000962072159,0.012,-0.064,-0.152,310296.0,544136940.0,2022-03-17,0.000570253510081488,0,-66.52307667495865,0,Low
Ravencoin,0.051574181471,0.003,-0.003,-0.067,14056137.0,539976450.0,2022-03-17,0.026031018574976743,0,-0.05816864009149405,0,Medium
IOST,0.022801632948,0.0,0.01,-0.027,36690680.0,526323716.0,2022-03-17,0.06971124212080916,0,0.43856508096614766,0,High
Bitcoin Gold,29.92,0.0,0.0069999999999999,-0.036,6176845.0,523876360.0,2022-03-17,0.011790654191763873,0,0.00023395721925133356,0,Low
Kava,3.21,0.001,0.013,-0.009,15300789.0,517309409.0,2022-03-17,0.02957763522913228,0,0.004049844236760125,0,Medium
Rally,0.196257,0.015,0.09,-0.001,7033356.0,510399595.0,2022-03-17,0.013780097141338836,0,0.45858236903651844,0,Low
e-Radix,0.128151,0.009,0.05,0.078,2236562.0,508057632.0,2022-03-17,0.00440218168005003,0,0.3901647275479708,0,Low
UMA,7.69,-0.003,-0.006,-0.046,62505441.0,503852158.0,2022-03-17,0.12405512213763308,0,-0.0007802340702210663,0,High
OEC Token,32.97,0.001,0.024,-0.083,3504725.0,502905278.0,2022-03-17,0.006968956488064538,0,0.0007279344858962694,0,Low
Songbird,0.063697975897,0.003,0.0139999999999999,-0.1169999999999999,1141938.0,495479119.0,2022-03-17,0.002304714681629197,0,0.21978720364110124,0,Low
WOO Network,0.512092,0.004,0.04,0.018,49800358.0,489182316.0,2022-03-17,0.10180326714835701,0,0.0781109644360779,0,High
Moonbeam,2.41,-0.004,0.0139999999999999,-0.08,44775987.0,485893979.0,2022-03-17,0.0921517634199785,0,0.005809128630705352,0,High
Velas,0.213294,0.002,0.001,-0.049,3415563.0,485455669.0,2022-03-17,0.007035787648820309,0,0.004688364417189419,0,Low
Tether Gold,1958.19,0.001,0.004,-0.023,2671319.0,483043378.0,2022-03-17,0.005530184496184109,0,2.0427026999422938e-06,0,Low
Horizen,39.44,0.001,0.021,-0.054,25684055.0,480024115.0,2022-03-17,0.0535057598095879,0,0.0005324543610547668,0,Medium
Sapphire,0.569767,0.005,0.012,-0.045,241909.0,478721909.0,2022-03-17,0.0005053226005580622,0,0.021061240823003088,0,Low
Rocket Pool,29.01,0.003,-0.034,0.0289999999999999,1766976.0,469695713.0,2022-03-17,0.003761958968529057,0,-0.0011720096518441916,0,Low
Golem,0.466554,0.001,0.003,-0.088,12086033.0,466317264.0,2022-03-17,0.025918047503383876,0,0.0064301238441852385,0,Medium
Liquity USD,1.01,0.001,0.002,0.001,3788413.0,465309713.0,2022-03-17,0.008141701954972946,0,0.0019801980198019802,0,Low
Audius,0.743362,0.001,0.01,-0.046,6575647.0,457745959.0,2022-03-17,0.014365275914975363,0,0.013452396006252674,0,Low
STEPN,0.761181,0.013,0.425,4.6080000000000005,1358531219.0,456251258.0,2022-03-17,2.9775944617779007,0,0.5583428908498766,0,High
Baby Doge Coin,2.83e-09,0.004,-0.012,-0.071,9830393.0,449901755.0,2022-03-17,0.021850088137575725,0,-4240282.685512368,0,Medium
Siacoin,0.008924907028,0.006,0.002,-0.0579999999999999,8429351.0,448569310.0,2022-03-17,0.018791635566864796,0,0.2240919702273004,0,Medium
Ontology,0.509902,0.004,0.021,-0.027,26504330.0,446660094.0,2022-03-17,0.05933892540666505,0,0.04118438445034536,0,Medium
0x,0.51816,0.003,0.016,-0.01,24224308.0,439124277.0,2022-03-17,0.05516503930389619,0,0.03087849312953528,0,Medium
Metis Token,146.26,0.0069999999999999,-0.001,-0.075,36285014.0,438927006.0,2022-03-17,0.08266753584079992,0,-6.8371393408997685e-06,0,High
APENFT,1.538902e-06,0.001,0.01,-0.052,52887977.0,426608620.0,2022-03-17,0.12397306224145213,0,6498.139582637491,0,High
Synapse,2.42,0.004,0.111,-0.011,8785527.0,425904952.0,2022-03-17,0.020627905260890228,0,0.045867768595041325,0,Medium
dYdX,4.8,0.0,0.034,-0.053,84542474.0,410559152.0,2022-03-17,0.20592032497183257,0,0.007083333333333334,0,High
SwissBorg,0.426636,-0.004,-0.002,-0.077,717426.0,407989611.0,2022-03-17,0.0017584418344417107,0,-0.004687836938279939,0,Low
Everdome,0.047881406153,-0.025,0.131,0.038,59460882.0,407661797.0,2022-03-17,0.1458583620971479,0,2.7359263339385493,0,High
SKALE,0.123037,0.002,-0.026,-0.013,8458820.0,399524174.0,2022-03-17,0.021172235750620688,0,-0.21131854645350587,0,Medium
Dogelon Mars,7.16912e-07,0.006,-0.01,-0.035,8089301.0,395179401.0,2022-03-17,0.02046994600308127,0,-13948.71337067869,0,Medium
Convex CRV,2.1,0.022,0.083,0.022,284039.0,394323956.0,2022-03-17,0.0007203189044897896,0,0.039523809523809524,0,Low
Olympus,27.85,0.002,-0.005,-0.147,8810942.0,391190971.0,2022-03-17,0.022523377718756194,0,-0.00017953321364452422,0,Medium
Constellation,0.149017,-0.001,-0.02,0.125,925421.0,376819046.0,2022-03-17,0.002455876394315801,0,-0.13421287504110269,0,Low
Immutable X,1.59,0.001,0.01,0.001,74989985.0,374143811.0,2022-03-17,0.20043091131073126,0,0.006289308176100628,0,High
Gemini Dollar,0.999103,-0.001,-0.002,-0.001,2599754.0,370970338.0,2022-03-17,0.007007983479261353,0,-0.0020017956106627645,0,Low
JUST,0.049988160157,0.005,0.022,-0.044,46444031.0,365218776.0,2022-03-17,0.12716769797180416,0,0.4401042152962549,0,High
NuCypher,0.423049,0.004,0.008,-0.107,4447816.0,358798163.0,2022-03-17,0.012396429131104553,0,0.018910338991464347,0,Low
Polymath,0.396075,0.002,0.0289999999999999,-0.047,16295087.0,356459406.0,2022-03-17,0.045713724271874034,0,0.07321845610048577,0,Medium
Ethereum Name Service,15.1,-0.003,0.075,0.0289999999999999,130802509.0,350492086.0,2022-03-17,0.3731967545766497,0,0.004966887417218543,0,High
Illuvium,543.69,0.0069999999999999,0.045,0.025,10973374.0,349615509.0,2022-03-17,0.03138697717211395,0,8.276775368316503e-05,0,Medium
REN,0.34295,0.002,0.011,-0.153,45489119.0,343396923.0,2022-03-17,0.13246804485781605,0,0.032074646449919815,0,High
Decentralized Social,32.58,-0.019,-0.038,0.053,665903.0,343383679.0,2022-03-17,0.0019392389351154922,0,-0.0011663597298956416,0,Low
Keep Network,0.623793,0.001,0.023,-0.066,1863025.0,342624992.0,2022-03-17,0.005437504687340496,0,0.036871205672394526,0,Low
Hive,0.921978,0.003,0.063,0.008,27492473.0,342506941.0,2022-03-17,0.08026836746645669,0,0.06833134847035396,0,High
Flux,1.43,0.002,0.003,0.044,11148974.0,328526106.0,2022-03-17,0.03393634111987435,0,0.002097902097902098,0,Medium
Nervos Network,0.010823610593,0.002,0.026,-0.025,5885924.0,326436851.0,2022-03-17,0.0180308196883078,0,2.402155895816789,0,Medium
Nano,2.43,0.025,0.1009999999999999,0.3929999999999999,272633201.0,325248112.0,2022-03-17,0.8382314637386734,0,0.04156378600823041,0,High
HUSD,0.999448,-0.001,0.0,-0.0,21491124.0,321832852.0,2022-03-17,0.06677728475028398,0,0.0,0,High
Lido DAO,2.9,0.016,-0.024,0.2289999999999999,6548070.0,320418126.0,2022-03-17,0.02043601615721328,0,-0.008275862068965517,0,Medium
DeFi Kingdoms,4.33,0.0069999999999999,0.053,-0.093,13531791.0,319385783.0,2022-03-17,0.04236816953120296,0,0.012240184757505773,0,Medium
Ultra,1.17,0.005,0.024,-0.038,4195149.0,317369548.0,2022-03-17,0.013218498833416746,0,0.020512820512820513,0,Low
Spell Token,0.003476639888,0.0069999999999999,-0.02,-0.109,47028727.0,316934220.0,2022-03-17,0.14838639702585601,0,-5.752680934551828,0,High
Telcoin,0.005151230174,0.011,0.051,-0.0139999999999999,2189831.0,316916231.0,2022-03-17,0.006909810182615734,0,9.900547690028343,0,Low
Syscoin,0.497339,0.019,0.062,-0.043,11664234.0,316225956.0,2022-03-17,0.03688575772698431,0,0.12466345892841704,0,Medium
FLEX Coin,3.95,-0.0,-0.001,0.006,1321112348.0,311501806.0,2022-03-17,4.241106544338944,0,-0.00025316455696202533,0,High
ConstitutionDAO,0.060997698339,0.004,0.004,-0.055,148965778.0,309380835.0,2022-03-17,0.48149646373538296,0,0.06557624482434818,0,High
Kyber Network Crystal,3.01,0.01,-0.018,-0.043,19917604.0,308453415.0,2022-03-17,0.06457248657791648,0,-0.005980066445182724,0,High
LooksRare,1.25,0.018,-0.0279999999999999,0.099,52982527.0,306746978.0,2022-03-17,0.1727238760278838,0,-0.02239999999999992,0,High
Tomb,1.19,-0.004,0.015,-0.1009999999999999,10836099.0,305642692.0,2022-03-17,0.03545348632121065,0,0.012605042016806723,0,Medium
Lisk,2.1,-0.004,0.03,-0.005,8942754.0,304232009.0,2022-03-17,0.02939452041681781,0,0.014285714285714285,0,Medium
DigitalBits,0.395059,-0.004,0.015,0.207,1567720.0,302184765.0,2022-03-17,0.00518795181484414,0,0.03796901222349067,0,Low
DigiByte,0.01993648681,0.004,0.0139999999999999,-0.035,12119980.0,302087064.0,2022-03-17,0.040120817619651535,0,0.7022300435088492,0,Medium
Persistence,3.61,-0.001,0.091,0.07,5704698.0,298811585.0,2022-03-17,0.019091287909737503,0,0.025207756232686982,0,Medium
PlayDapp,0.812543,0.002,0.016,-0.0279999999999999,21899896.0,295009942.0,2022-03-17,0.07423443376698131,0,0.019691265569945222,0,High
Tenset,3.29,0.001,0.003,0.345,2346397.0,290187601.0,2022-03-17,0.008085793438155891,0,0.0009118541033434651,0,Low
Stargaze,0.387759,0.001,-0.035,-0.209,1422449.0,288957891.0,2022-03-17,0.004922686122456507,0,-0.09026225052158686,0,Low
Ronin,1.93,0.0,0.036,-0.039,2336649.0,285584777.0,2022-03-17,0.008181980232090592,0,0.01865284974093264,0,Low
Trust Wallet Token,0.81527,-0.006,0.13,0.109,26534917.0,284403138.0,2022-03-17,0.09330036646782709,0,0.15945637641517535,0,High
Casper Network,0.067306582006,0.0139999999999999,0.062,0.037,10361454.0,280491915.0,2022-03-17,0.03694029469619472,0,0.9211580524839763,0,Medium
Tokemak,24.1,0.006,-0.042,-0.118,6082833.0,280398265.0,2022-03-17,0.021693547212212602,0,-0.0017427385892116183,0,Medium
SafeMoon [OLD],5.15423e-07,0.002,0.02,-0.009,879.16,277800683.0,2022-03-17,3.1647150413953444e-06,0,38803.080188505366,0,Low
Radio Caca,0.001337390452,-0.0,0.004,0.084,17146649.0,277127753.0,2022-03-17,0.061872724093425605,0,2.990899175344195,0,Medium
Pirate Chain,1.44,-0.003,0.003,0.221,1185789.0,275717440.0,2022-03-17,0.004300739916923645,0,0.0020833333333333333,0,Low
SXP,1.41,0.005,0.05,0.045,68376375.0,273381975.0,2022-03-17,0.25011296008085393,0,0.03546099290780142,0,High
MAI,1.0,0.002,0.003,0.008,5757297.0,269690665.0,2022-03-17,0.02134778005757077,0,0.003,0,Medium
Floki Inu,2.8878952e-05,0.0,0.019,-0.095,7318364.0,264302676.0,2022-03-17,0.027689329940798632,0,657.9186114509972,0,Medium
Injective,5.4,0.008,0.0139999999999999,0.011,25990848.0,262798491.0,2022-03-17,0.09890029391378811,0,0.002592592592592574,0,High
Mobox,2.11,-0.004,0.033,0.0559999999999999,42594303.0,261388946.0,2022-03-17,0.16295372720160858,0,0.015639810426540286,0,High
MXC,0.105998,-0.005,0.017,0.1689999999999999,22877952.0,258748257.0,2022-03-17,0.08841780139991436,0,0.16038038453555728,0,High
Everscale,0.19269,0.0,-0.0139999999999999,-0.011,14939.44,258439550.0,2022-03-17,5.7806322600391464e-05,0,-0.07265556074523795,0,Low
Perpetual Protocol,3.95,0.004,0.023,-0.017,9229627.0,257335955.0,2022-03-17,0.03586606076869437,0,0.005822784810126582,0,Medium
Zenon,5.21,0.0069999999999999,-0.026,-0.114,38130.88,257245207.0,2022-03-17,0.00014822775687323107,0,-0.0049904030710172746,0,Low
WINkLink,0.000265884701,-0.0,-0.001,-0.043,78640150.0,256027145.0,2022-03-17,0.3071555166542985,0,-3.7610287325256824,0,High
Coin98,1.37,0.003,0.023,0.036,32845038.0,254083272.0,2022-03-17,0.12926879342139455,0,0.01678832116788321,0,High
WazirX,0.55677,-0.001,-0.002,-0.123,6363664.0,254078525.0,2022-03-17,0.025046052199807125,0,-0.003592147565421988,0,Medium
Serum,1.9,0.005,0.018,-0.016,28934537.0,253353070.0,2022-03-17,0.1142063800529435,0,0.009473684210526315,0,High
Lido Staked SOL,93.27,0.0139999999999999,0.064,0.0279999999999999,4306699.0,252733440.0,2022-03-17,0.017040479487004174,0,0.000686179907794575,0,Medium
Zipmex Token,2.84,-0.002,0.018,0.003,14507743.0,252612673.0,2022-03-17,0.05743078060062331,0,0.006338028169014085,0,Medium
Mirror Protocol,1.71,0.005,0.004,-0.1689999999999999,49984848.0,248849118.0,2022-03-17,0.20086407539527626,0,0.0023391812865497076,0,High
Creditcoin,1.17,-0.001,0.032,0.02,3120629.0,242723178.0,2022-03-17,0.01285674085892201,0,0.027350427350427354,0,Low
Tribe,0.531679,-0.005,-0.021,-0.0409999999999999,8080240.0,242034097.0,2022-03-17,0.033384717691243314,0,-0.039497516358554696,0,Medium
VVS Finance,2.2036915e-05,-0.0,-0.013,-0.129,2778953.0,236041817.0,2022-03-17,0.011773138485881084,0,-589.9192332502076,0,Low
Metahero,0.044697410123,-0.005,-0.01,-0.13,7788330.0,234727576.0,2022-03-17,0.03318029407844266,0,-0.22372660904695882,0,Medium
Yield Guild Games,2.65,0.022,0.096,-0.013,32498566.0,232020727.0,2022-03-17,0.14006751215808405,0,0.036226415094339624,0,High
Function X,0.490287,-0.008,0.003,-0.025,2789713.0,230355668.0,2022-03-17,0.012110459552486462,0,0.006118865072906278,0,Low
API3,4.64,0.003,-0.012,-0.146,30688251.0,230330587.0,2022-03-17,0.13323567399235603,0,-0.0025862068965517245,0,High
Dent,0.002405588079,-0.002,0.023,-0.042,15366549.0,230289059.0,2022-03-17,0.06672722128757319,0,9.56107165677387,0,High
Raydium,2.52,0.006,0.004,-0.01,20578926.0,229551472.0,2022-03-17,0.08964841663049758,0,0.0015873015873015873,0,High
Fetch.ai,0.333007,0.01,0.016,-0.06,18218920.0,229348461.0,2022-03-17,0.07943772511296686,0,0.0480470380502512,0,High
Escoin Token,3.31,0.005,-0.015,0.017,724098.0,228752259.0,2022-03-17,0.003165424477840894,0,-0.004531722054380664,0,Low
Euro Tether,1.11,-0.0,0.006,0.003,14717552.0,228389194.0,2022-03-17,0.0644406670133439,0,0.005405405405405405,0,High
CoinEx Token,0.06114066275,-0.001,-0.0,0.049,525677.0,227207627.0,2022-03-17,0.0023136415222540043,0,-0.0,0,Low
Astroport,1.81,-0.002,-0.104,0.095,8759702.0,227045274.0,2022-03-17,0.03858130074973505,0,-0.0574585635359116,0,Medium
Chromia,0.399507,0.001,0.053,0.02,58264434.0,226830657.0,2022-03-17,0.2568631364498495,0,0.13266350777333064,0,High
Chia,65.99,-0.003,0.015,-0.077,9082334.0,225459171.0,2022-03-17,0.04028371948551163,0,0.0002273071677526898,0,Medium
xSUSHI,4.02,0.012,0.0579999999999999,0.022,255785.0,225344906.0,2022-03-17,0.0011350822370042835,0,0.01442786069651739,0,Low
Cratos,0.003236528133,0.003,0.099,-0.027,16517737.0,223198961.0,2022-03-17,0.07400454252114552,0,30.58833290852164,0,High
Status,0.057335510854,-0.002,0.01,-0.086,8733449.0,222865089.0,2022-03-17,0.03918715595693859,0,0.17441198048211604,0,Medium
Telos,0.858613,0.001,0.046,-0.059,3788138.0,222068806.0,2022-03-17,0.01705839765716577,0,0.05357477699499076,0,Medium
Power Ledger,0.511559,0.002,0.013,-0.04,31170583.0,219951909.0,2022-03-17,0.14171544653426946,0,0.025412513512615358,0,High
Astar,0.107755,-0.001,0.044,0.027,8916820.0,218062741.0,2022-03-17,0.04089107547263198,0,0.4083337200129924,0,Medium
Medibloc,0.040421543227,0.001,0.0069999999999999,-0.013,4569259.0,217275804.0,2022-03-17,0.021029764547551736,0,0.1731749814867082,0,Medium
Celer Network,0.03831685277,0.009,0.036,-0.038,29766536.0,216429137.0,2022-03-17,0.13753479042888758,0,0.9395343666687058,0,High
COTI,0.204755,0.001,0.016,-0.032,12162479.0,215079506.0,2022-03-17,0.05654875829964014,0,0.0781421699103807,0,Medium
Vulcan Forged,8.9,0.001,0.023,-0.096,20305571.0,212825987.0,2022-03-17,0.09540926503491325,0,0.002584269662921348,0,High
Dopex,1173.9,0.0069999999999999,0.042,0.0069999999999999,3078417.0,211922629.0,2022-03-17,0.01452613632874477,0,3.5778175313059034e-05,0,Low
Energy Web Token,5.03,-0.0,0.025,-0.02,1278646.0,211101992.0,2022-03-17,0.006057005847675753,0,0.004970178926441352,0,Low
PLEX,0.857492,0.024,0.05,0.142,14908002.0,210041737.0,2022-03-17,0.07097637932788568,0,0.05830958189697397,0,High
Orbs,0.072277990941,-0.001,0.001,-0.008,5313234.0,209383845.0,2022-03-17,0.02537556801481031,0,0.013835470341397463,0,Medium
Alchemix USD,0.998794,-0.0,0.0,0.001,142769.0,208931720.0,2022-03-17,0.0006833285055998199,0,0.0,0,Low
XYO Network,0.016424293565,-0.0,0.005,-0.055,4920583.0,204717393.0,2022-03-17,0.024035979199871892,0,0.304427096374784,0,Medium
Boba Network,1.28,0.005,0.0579999999999999,0.162,7605916.0,204133364.0,2022-03-17,0.037259543716724325,0,0.04531249999999992,0,Medium
Ocean Protocol,0.465948,0.001,-0.0069999999999999,0.0069999999999999,13125747.0,202260490.0,2022-03-17,0.06489525957343424,0,-0.015023135628868244,0,High
Unibright,1.34,-0.0,0.135,0.74,1513662.0,201738743.0,2022-03-17,0.007503080357747644,0,0.10074626865671642,0,Low
Mdex,0.231902,0.001,0.037,0.043,10470382.0,200934743.0,2022-03-17,0.0521083703279726,0,0.15955015480677182,0,Medium
LUKSO Token,13.11,-0.002,0.0069999999999999,-0.051,2438281.0,199459617.0,2022-03-17,0.01222443438262493,0,0.0005339435545385126,0,Low
Mask Network,4.21,0.002,0.043,-0.01,72687776.0,198784023.0,2022-03-17,0.36566206329368833,0,0.01021377672209026,0,High
DAO Maker,2.19,0.005,0.005,-0.051,2620710.0,198134048.0,2022-03-17,0.01322695430923614,0,0.0022831050228310505,0,Low
Origin Protocol,0.41561,-0.013,-0.043,0.488,103519781.0,197701631.0,2022-03-17,0.5236162214564634,0,-0.10346238059719448,0,High
UFO Gaming,7.566144e-06,0.0069999999999999,0.005,-0.0559999999999999,5528279.0,194844243.0,2022-03-17,0.028372811610348683,0,660.8385988952894,0,Medium
Ardor,0.194427,-0.004,0.008,-0.043,5019344.0,194331101.0,2022-03-17,0.02582882500109954,0,0.04114654857607226,0,Medium
Pundi X,0.745885,0.0,0.008,-0.049,4093358.0,192900544.0,2022-03-17,0.021220043837719815,0,0.010725513986740584,0,Medium
Civic,0.28617,-0.001,0.067,0.044,61814649.0,192055742.0,2022-03-17,0.321857854164027,0,0.2341265681238425,0,High
GMX,25.47,0.003,0.119,0.0139999999999999,3169278.0,190389663.0,2022-03-17,0.016646271389219276,0,0.004672163329407146,0,Medium
Kyber Network Crystal Legacy,3.03,0.015,-0.011,-0.032,82195466.0,187322633.0,2022-03-17,0.43879089613266326,0,-0.0036303630363036304,0,High
MX Token,1.87,-0.001,0.006,-0.005,374184.0,186909022.0,2022-03-17,0.0020019579365195116,0,0.0032085561497326204,0,Low
Coinmetro,0.613238,0.003,0.006,-0.024,36444.53,185482862.0,2022-03-17,0.00019648462185147865,0,0.009784129489692421,0,Low
Conflux,0.118894,-0.001,0.022,-0.055,5488882.0,185392410.0,2022-03-17,0.029606832340115758,0,0.18503877403401348,0,Medium
Yoshi.exchange,1.4,0.001,0.05,0.28,1673418.0,183581718.0,2022-03-17,0.009115384790112924,0,0.03571428571428572,0,Low
Wonderland,200.89,0.002,0.021,-0.054,1142909.0,181461291.0,2022-03-17,0.006298362552705525,0,0.00010453482005077407,0,Low
MiL.k Alliance,0.814028,-0.001,-0.0,-0.004,9464173.0,181018689.0,2022-03-17,0.052282850197859956,0,-0.0,0,Medium
XSGD,0.737151,0.0,0.003,0.002,2206838.0,180464893.0,2022-03-17,0.012228627758641123,0,0.004069722485623706,0,Low
Divi,0.064853595251,0.018,0.036,-0.008,202892.0,180441034.0,2022-03-17,0.001124422729699055,0,0.5550964423895205,0,Low
JOE,0.982235,-0.011,0.1119999999999999,-0.033,47914853.0,180295364.0,2022-03-17,0.2657575432721609,0,0.11402566595570297,0,High
Radicle,4.33,-0.0,-0.022,-0.065,7819981.0,178613189.0,2022-03-17,0.04378165489223755,0,-0.005080831408775981,0,Medium
SuperFarm,0.612438,-0.002,0.012,-0.062,13815815.0,176123468.0,2022-03-17,0.07844391867187171,0,0.01959382010913758,0,High
Pundi X [OLD],0.000739037314,0.005,0.23,-0.0559999999999999,3233.81,175021533.0,2022-03-17,1.8476640814247695e-05,0,311.21567969976684,0,Low
Aragon,4.6,0.005,-0.0069999999999999,-0.032,20342438.0,174947342.0,2022-03-17,0.11627749108643216,0,-0.0015217391304347611,0,High
Reserve Rights Token,0.013289915359,-0.003,-0.037,0.016,62606911.0,174938398.0,2022-03-17,0.35787975490663865,0,-2.784065887593739,0,High
Moonriver,51.56,0.001,0.0579999999999999,-0.063,19258945.0,174781398.0,2022-03-17,0.11018875704381309,0,0.0011249030256012392,0,High
BTSE Token,8.47,0.017,0.0069999999999999,0.088,182389.0,171754643.0,2022-03-17,0.001061915979761898,0,0.0008264462809917237,0,Low
Ergo,3.26,-0.006,0.002,0.004,1480738.0,170208459.0,2022-03-17,0.008699555878124718,0,0.0006134969325153375,0,Low
Rari Governance Token,15.15,-0.0,0.016,-0.064,109283.0,170001175.0,2022-03-17,0.0006428367333343432,0,0.001056105610561056,0,Low
Request,0.219206,-0.002,0.006,0.093,11689099.0,169969973.0,2022-03-17,0.06877155296129864,0,0.027371513553461128,0,High
Cartesi,0.321965,0.003,0.033,0.0,17202782.0,167831024.0,2022-03-17,0.10250060799247701,0,0.1024956128771761,0,High
Aurora,7.35,-0.001,0.072,-0.069,1298850.0,167615843.0,2022-03-17,0.007748969171130202,0,0.009795918367346938,0,Low
Veritaseum,77.68,-0.064,0.032,0.3279999999999999,61535.04,167034953.0,2022-03-17,0.00036839618831155656,0,0.0004119464469618949,0,Low
Power Cash,0.000580255891,0.004,0.057,-0.034,121835.0,165663549.0,2022-03-17,0.0007354363753247856,0,98.23252272677055,0,Low
MMFinance,1.2,-0.002,0.091,0.381,46298812.0,165134827.0,2022-03-17,0.28036976112858375,0,0.07583333333333334,0,High
sBTC,40716.13,0.0,0.005,-0.0279999999999999,2583416.0,165066520.0,2022-03-17,0.015650757040252622,0,1.2280145485339596e-07,0,Low
